resonance_radical_smiles,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,cluster
[CH2]C(O)C(C)=O,-0.8973099537176134,-1.6771439048713823,-0.2693523801698917,1.0898739949165706,-0.13739706745618568,-1.5010662367620404,0.7651191120334717,-0.09083530186893093,0.23535075912633835,-0.30975103292476175,0.1903929425277959,-1.21782451351054,0.34345356696912,0.19490091805614201,0.42491639485998844,0.1296150264484873,-0.08728998141565951,-0.10973385400413968,0.17146196757777687,-0.2025706373484066,0.07764614564090919,-0.2795632165060292,0.1951028879935017,-0.09870497101099301,0.09602133100602958,0.125022102988756,0.21272793812434498,0.37719340551797964,-0.3756230772862864,-0.3204425147858431,0.20476944300425134,0.24718119584378712,0.26998352516023966,0.20275420783505493,0.03644645815950512,-0.07956065182863258,-0.03169747224452643,-0.18041604107328324,-0.08390826392401009,-0.4804142319735879,-0.09811448756917515,-0.2692539702908366,0.16540450218076275,0.10911215017283563,-0.05177472276818907,-0.08059372124085429,0.27711140785772304,-0.23201559563691432,3
[O]OCC1OCOO1,-3.954284598408194,1.3932565431474033,-0.3390405542447786,-2.1677374290274245,-1.9574843414943857,0.6830406653846696,-1.1859297388441035,-0.24988551696360706,0.4113440368973338,2.1181193946466603,-0.22852239415637304,0.3011616612109026,-0.3462283770405912,0.561871693973111,0.36307201820908636,-0.8276737116440139,-1.0013510852730299,0.3835640534741425,0.1673410349101721,0.3798942979456998,-0.4903412044273961,-0.13577755731806843,0.09518271794823173,-0.002769548739520072,0.22581133558234412,-0.0785780985205822,-0.04453734934563875,0.17118257065080267,0.11510482705553116,0.01658758627264222,-0.21356392084893616,-0.19751111660198775,-0.23877067145283734,-0.20393913678785422,-0.12642918155911723,-0.08473057298359025,-0.20586764375956373,-0.3955553651373813,-0.1565546292125686,0.40495282561812423,-0.06709829972506,-0.05086045031359295,0.09442247689256675,-0.13698985417456144,-0.03823180184432374,0.14581086909438543,-0.01740961767426173,0.12364219438051521,13
CC1(O[O])CCC(=O)C1,0.9886784159909352,2.6604658964373606,-3.319747791032161,-1.072129539653924,-3.620493561390639,1.4591139741842036,1.2584124386284299,-1.0933567361475414,-0.3336201652019299,-1.5836818624322497,-0.005754043128304004,0.48247528049025384,0.7830178898761919,-0.09870770380740539,-0.9487906275200598,0.06915578928322806,0.8776400060179184,0.1384510329391402,0.28773755970365056,-0.8085258201303177,0.0427250108557325,-0.7015527264186409,0.010096740270209471,0.4431070413545491,-0.48314026601311666,-0.1771851175946156,0.043124022310253925,-0.23582543957181776,0.3575258447839015,0.30568898308820164,0.10712796874692361,0.48934215101026507,0.12463838271392287,-0.1168844391037256,-0.13143048870994598,-0.03009600656554499,-0.34193924662505637,-0.2908566687350511,-0.04764827145698148,0.02239823902256565,0.2468041887766542,0.044773609018663736,-0.29821608236783037,0.12551485071290222,-0.250384853326797,0.5372979821940255,-0.2628389938300239,0.17650593196912,14
C=C(CO[O])C(=O)OO,-3.9815875289674714,-0.6785920002486784,2.341802529853557,-0.9522108841117793,-0.7248047086470508,-2.3747185667039283,1.0912930175510018,-0.9386172292724397,-0.8016502544086972,0.16673467173990622,-0.3941924026491553,0.8533711349940722,0.3016712981699557,0.09996898552430877,-0.7845403138429605,-0.32370403865681047,0.02835617170187616,0.1133736937080325,0.2871515213948459,0.5634008467276579,-0.2355933180033941,-0.010143646767294392,0.4284277252980619,-0.25319466719172984,0.358515280559796,0.3440678301272605,0.14671749902751108,0.5435388613825979,0.056634400769338865,0.554694215440456,0.11624079220792682,0.0516915530352846,-0.31237527983780133,0.20489950551456546,-0.4306998946169955,0.16098489446735822,0.0870860080348136,-0.011233151189604934,0.12869648523167745,-0.11520339335074965,-0.2792681059955692,0.13591171631922988,0.15960997908718616,0.463135397536631,0.08780750368790781,-0.1736108472730917,-0.07517885939003813,-0.13540789101937542,4
C[CH]C(C=O)CO,1.1686862044308453,-0.9685114836812792,1.59650634471665,-0.3735138385668707,0.764497517735705,1.8999406276961088,0.7193907698298331,0.49434900533503123,0.41389603616995846,-0.21892609730958462,0.12809283259360543,-1.065430922618019,0.34996598917706945,0.1104760663283285,0.24821204919973086,-0.602587036032024,-0.11541848762268629,-0.1806194785526066,-0.5561676312903113,-0.3117849206320519,0.1718693296488083,-0.19074607386587303,-0.3552200855322657,-0.3503895317091917,-0.04294180438035705,-0.42700313792085576,0.12991058761684374,0.18232345569890368,-0.5910241798278606,-0.07840136368769232,1.1580567574942013,-0.3934092184905237,0.18087981293969535,-0.1819374713128676,0.08770111659474748,-0.19398846451613405,-0.0034021151771265737,-0.040598103123047666,0.21022395258595436,0.1712307606140672,0.27588339016541935,-0.04477783386525693,-0.007073545808263401,-0.35201425598733027,0.276490923857876,0.09233504641791189,-0.2133880863085495,-0.00020582059506121835,3
[CH2]C1OOC(O)C1=O,-4.3788120922776566,0.4113660000914322,-0.23672961002424758,0.9416218223881809,-0.7255899292451756,-1.1221316567136765,-0.3895693016802546,0.5036047791693758,0.8083550299666779,3.0568294048439326,0.6006985156457458,-0.4620445891450429,0.5356477058431623,-1.0102068942953153,0.2607837700003111,0.10280854606664842,0.1558279046095532,-0.07017164222978745,0.06622179605046508,-0.16468507104169583,-0.6343539245761545,-0.07755510180497012,-0.0633729611506631,0.42778266289718947,0.6632642531553082,-0.24316887976658544,-0.06339182248151783,0.0659314318604397,-0.043250467791274984,-0.31689203245094894,0.03579740531305486,0.034718273689924986,-0.38169241851068325,-0.4610632211237753,-0.9568268563112641,0.08314231799211245,-0.08572647902768875,-0.5055130313492735,-0.6112601282985665,-0.07523077628236499,0.3392419534121565,-0.3562581502361162,-0.298598154849522,-0.3289370696010632,0.18815209394308552,0.15850263651874366,0.3288543980057356,0.14976016125322672,13
C[C]1OCOOC1(C)C,5.8549867458839815,-2.1702688419340426,-4.523392481805471,-0.07483050036576575,-1.4380108913269305,1.5786493197535318,-1.448961603106461,1.244460110304631,0.7515821373968644,1.0022594649878638,-1.7640803140956571,-0.20310518084305632,-0.23251741124191008,0.6342256643851164,-0.7483060723261519,0.14458835237883064,0.8332829310984095,0.14566991779780686,0.22684284323688453,0.09381106137142167,0.18118966728318842,0.14500105948704775,-0.20084157117084658,-0.05577002518251816,0.05326424081591786,0.30162617090938343,0.2334825577353505,0.17178900089423255,-0.015564915820473446,-0.21038871305558554,-0.46221223297874275,0.11888990166593379,-0.07959129486918687,0.6028245709541232,0.04773658523530222,-0.17561800208530345,0.015261510810910135,-0.06040076108686457,0.42993418510263254,0.2829191357613804,-0.3349362689277796,-0.21845946452592374,0.2295747503670667,-0.15483646282894598,-0.38875642053475623,0.05598869995680183,-0.16383089009693136,-0.6602617722171448,10
O=C1[CH]OOC1=O,-7.670445861140744,-0.5303262257910734,-1.896602516784308,-0.9542653684998973,0.8082064939274876,0.2413375503747308,-1.6711186964411944,-0.12150354153776127,-0.2320111798652595,0.7554013262698469,-1.5149461240847069,-0.34871081450575947,0.8252446111603664,-1.1452307338216703,0.2696106594796049,0.0366806355015215,0.16100192869535718,0.024875127516183846,-0.6572523727736247,0.02180621469707717,0.3446116834515053,-0.3126066751328377,-0.07705805489877729,0.7380111178928387,0.6177126675486871,0.08516535578816622,-0.288717805102858,-0.3690656065864838,0.14291480686059638,0.2505055123619125,0.15933820984971714,0.5469034177642464,-0.18523041999131662,-0.32348755768238235,-0.020094021719123414,-0.11920180593666484,0.0865201434283379,0.08387293499973757,-0.014067589937821708,-0.6202380533959678,0.5975718099895885,0.2587807693474787,-0.21320563711415555,-0.10890719724393715,0.09542636477965567,-0.09960691582819399,0.11067439304416547,0.14272272983794035,4
[O]C1=COOC1=O,-7.660661370680729,-0.5256222477171312,-1.9185344833969167,-0.9669435836468098,0.7430744964966813,0.26166198141153607,-1.6487981444050224,-0.10924913872919573,-0.20558936908161254,0.7871007093772237,-1.5783847335277927,-0.27726077672803534,0.7196391709568405,-0.8946476325440714,0.35403921832590834,0.02893765468466012,-0.0918624562197504,0.20904965192160171,-0.4659354051349211,0.2884204222736988,0.3057300978506292,0.06753967519519001,-0.13123009258711021,0.17792488929420308,0.17293766993034748,0.004009912975854112,0.032355199133565625,-0.28807442376731657,-0.17460432801546985,0.12375040071364259,-0.052743254588059695,0.3790974105260735,0.06997123908710726,-0.04311810435457348,0.008024784625099092,0.23610309598792967,-0.0031815037109823134,0.09295943905898894,-0.20193340158837284,-0.3189442703714257,0.27881728645622195,0.17040426080707233,0.02594887390338838,0.09782948003246886,0.11259755749253189,-0.06361598598454744,0.13848565562414694,0.028402525070848256,4
CC1OOCC(O[O])C1(C)C,7.63405112362102,-1.3623312848886602,-3.518997314918681,-0.80905673018015,-1.2736542782872509,1.1555902894660992,-0.736186069020819,-0.28330952293909717,0.904691345322685,2.873641890793375,0.33778620388652675,0.21114428272375035,0.04610499137308748,0.7390719786985045,-1.3322740760217777,-0.14999673254055065,0.7592830782011862,0.13704353731354796,0.5445049278989486,-0.4268684297865375,-0.6432609117659867,0.02003674670580969,0.24240405405258544,-0.4165236724631749,-0.20170621092427865,-0.2840736161114354,0.2970259956600718,-0.18187449209872875,-0.24251902178073045,-0.15785955162543683,-0.3066908968710477,-0.021728140316657693,0.19262015039383967,0.10586527278848012,-0.3461717400838268,-0.04306776203112824,-0.049578942958864586,-0.12349329621050893,-0.3854827054259066,0.44831193719293194,0.053591529171295886,-0.02313797599815071,-0.0036684115692611893,-0.38073475336788015,0.1513497365532594,0.3834362217891594,-0.5142496786951367,-0.1524597951764817,10
[CH2]C(=CO)C(C)=O,-0.9223568029890061,-1.7942866777219053,0.2679694818784808,1.5884406386957703,0.11800273586061942,-0.7838280840246905,1.6479246425666405,0.6833140575911328,-0.9251476609726745,0.035480837076003365,-0.03960911683023822,-0.6324996964061602,0.11424895628743512,0.11179376048222915,-0.060257073012839765,0.4749149867666615,-0.11552599620374636,-0.08745524199571031,0.403301127794777,0.10136504665832638,0.2592683365453709,-0.06211717012471718,0.28081716808341833,-0.020231204306701264,-0.05763642657824065,-0.13229817664717708,0.12781714523712864,0.3631382326605747,0.10640766674590016,0.10523257620737955,0.1985053116192141,0.4587492249749512,-0.2448789560245629,-0.2155745052939399,0.44133910369850093,-0.5742281543894742,0.7003951776939836,-0.0904312703541211,-0.9334621646972184,0.19302734333370106,-0.07755612284885044,-0.16573445455523986,0.07389700702065409,0.13051639292656567,0.20765534516445464,-0.15523813829046143,-0.34463680989566564,-0.014696192252542033,3
C=C([CH]O)C(C)=O,-0.9026175431454746,-1.7766245711588387,0.292119224287278,1.6494602449077698,0.07020337620020463,-0.864739494527987,1.5943637175222718,0.6764641207673675,-1.027517267634299,0.06628743191873551,-0.0043227937983747805,-0.5701452615509468,0.15672434880673086,0.14512824596762508,-0.28565856050250543,0.1468017922495245,-0.15536471667071924,-0.24863360852622754,0.21696337750907652,0.3505014065476091,0.013209989869702612,0.035261880450099974,-0.07822615782263635,0.0709333706730189,0.048453960956787244,0.13198773260524807,-0.19686772472521366,0.12934803233722897,0.018312164960705483,0.2797042322430662,0.25774354789983683,0.6408428517625926,-0.12124385301373014,0.19821744627305768,0.2769143769498105,-0.21580710801095981,0.4523016164547884,0.038673928474127504,-0.5364575925077738,-0.15986228008711964,-0.3544837849842171,-0.20213486250689694,0.4813796667448892,0.26741292734891337,-0.16306610526037651,-0.16831248583684288,-0.3118742078641279,0.014867044310006095,3
O=C[CH]C1OCOO1,-4.299505203079257,1.416457600257789,-0.8253805591569989,0.36348643233937344,-1.075265058503989,2.946672660010462,0.16686349499284103,0.12057788556248508,0.29015712285045275,2.165520227326967,-0.4077598284227028,-0.12935646717609098,-0.2471663174530947,0.5284232938056282,0.47183020564768896,-0.37660567366124365,-0.8893669359350389,-0.35914483933198,-0.7371117966755685,0.40613341559998606,-0.5937784014885955,0.23649421110700547,-0.09590257603626677,-0.11788616468539784,0.12955937450643043,-0.0880138130280043,-0.01594892385917175,0.22912689731812394,0.004547927557725494,-0.12227938841857722,0.01860298624998097,-0.2637926025051953,-0.2018991287238141,-0.24161462285093285,-0.0675814456903184,-0.12549297220995317,-0.1950416438612305,-0.44287230414517015,-0.1102634420025543,0.46560167192325996,-0.14363553228757642,-0.10830050183993935,0.08967020131925989,-0.13156807695325576,-0.20243362866710765,0.2327083977317174,-0.059028480551284956,-3.912521933705322e-05,13
[O]C=CC1OCOO1,-4.290177573561842,1.4143366780871354,-0.8448093373846542,0.2730832085515127,-1.0656457682382179,2.836574238799624,0.11543168327455348,-0.023136228615401086,0.33742044830514356,2.2173193455881663,-0.44978640082375354,0.030801367815497766,-0.24361880462457502,0.44067094735630236,0.3996590205385686,-0.6293443242779546,-1.0286951281090428,0.2167349528026554,-0.10248219236970225,0.34435167868669814,-0.5991683637626971,-0.03972537592628924,0.145936125371603,-0.12533300749995543,0.16515402671811033,-0.17206045523150973,-0.36900823562549884,0.29159931041537407,-0.07975200425332431,0.10704517543638528,-0.22942584546801986,0.15009624793148887,-0.02725155351957472,-0.2066520411766232,-0.12816073014353244,-0.34072593934616113,-0.24006903947257163,-0.30693257263852114,-0.05232988520397885,0.34173356196713095,-0.3775900336347861,0.05340187770771847,-0.042353973268140624,-0.17065922299712574,0.038956213487010796,0.4105559128993845,-0.15214714093902043,0.13558333048491733,13
CCC1(C)CC(O[O])COO1,6.213987585712273,1.396640474319242,-2.0550860266783237,-1.8116073580613488,-2.921790725700871,1.3382741448835307,-0.37519478625443503,-0.32465572576429963,0.38804553024539523,1.3490321369151277,-0.14668143798555303,0.20942980163755734,-0.21270078583974425,0.8698385307016053,-0.7528102294323405,0.28753175313813156,0.21231319309501656,0.08637929325162402,0.19629570853060938,-0.35151325686355106,-0.40583284447355733,-0.3174855891665729,0.18595680178152682,-0.3560328543864207,-0.12161062558499895,-0.3286597071500699,-0.34076347282511366,0.04477153479506068,0.2300505179039666,-0.2816243306440489,-0.2944407340450381,0.1933651658199327,0.2635166134276241,0.0020132741684291467,0.2356431992998904,0.18440982591389682,0.13055282980901034,0.48919433708904225,-0.03173275786788859,0.33825677877333377,0.15470742847985888,0.33717890995354005,0.06422268149282755,-0.1590030086763597,-0.144680214481399,0.1057108212818366,-0.5466461443824497,-0.11512748924919677,1
O=C1C[CH]CCO1,-2.315720869193823,4.758821648918654,-3.0077360964953854,-0.846588828920706,-2.8350811684894506,1.1463353650285855,0.4934183962109208,-0.2696465276457889,-0.5532867781143509,-1.389589821243,-0.10718112016594172,-0.160685741533691,0.332324886038463,-0.23178791540248198,0.46843080179636315,-0.005597575499459115,-0.17635789470747734,-0.21694683896411196,-0.28422629214346273,-0.05467043102220561,0.2260072582145167,-0.5308439774397327,0.07816054932583867,0.3344715188255752,0.3919918769993647,-0.06409741169446828,-0.3973400458995682,-0.026139755082061247,0.2866268159417931,0.33850784129739914,0.041702151106452576,0.035788181794830516,-0.12643283644191447,-0.48798945337311045,-0.04258734530863947,-0.3572490998106832,-0.06366388776309997,0.09674379718262785,0.37737847987552564,-0.40720520728035636,0.15974971960040638,0.14451940867011265,-0.272591125683718,-0.02785322189408779,-0.15072010827788293,-0.1415792596661898,-0.17054440909992213,-0.4018322980564161,14
CCC([CH]O)OO,1.0300238917741291,-0.7697941100231502,1.5797212450605917,-1.1749619840372005,0.5010612965904625,0.1616270243604238,1.4180209017827137,1.108659947936672,1.8770946543878817,-0.5005843136383819,0.1622607207989475,-0.21760857750089418,-0.26241870412785584,0.038884322424825625,-0.06239286608359329,0.43043895432330226,-0.3518634029060896,0.06953258773431553,-0.38560477147249383,-0.01202291294092019,0.2866325843315105,-0.7466407215977809,-0.6025794736037442,-0.6418721584970251,0.47571467592981176,0.1356349393430623,0.5241646272895625,0.36253920053929184,0.39173868238320414,0.5516481709757087,-0.32424404955272473,0.48821922605135676,-0.4697258584445447,0.19128855235175202,-0.00983905377647414,0.3410905782751214,-0.020596516918258107,-0.037508575204727175,-0.33792695804259504,-0.0071524194529839,-0.2244613869381415,-0.08832600903887963,0.11481016447580751,-0.13347267771618618,-0.12436960100402325,-0.3486911775722962,-0.2640672349225214,0.004667101123406463,8
CCO[C]=O,-2.289800591675614,-1.838260224546501,-0.13732449584628437,-1.7165765112303726,0.2638383951305712,0.40063159991839103,-1.825455092491239,-0.15056942577841734,0.07649612442739147,-0.5836982447278686,0.8842508010648519,0.24306148492773583,-0.20022893447491802,0.24929842959268927,-0.11345676910742616,0.43608459287178625,0.15822536036309415,0.2963814454274686,-0.24790492004727144,0.2994798972252487,-0.028314279618447857,-0.07034166506065373,-0.1567570165693219,-0.031937286046713316,0.25959919605769993,-0.3391266713418368,0.2085861945385469,-0.21873849764603798,0.328186778916188,0.05469481335831761,-0.24444755312752506,0.16910335676822572,0.1515788017341113,0.16484601549849778,0.0504659219814358,0.15926969865467788,0.03969399054390602,0.10026203680624614,0.10369736163765901,0.1444658207956233,-0.03105653994247228,-0.0765161269597226,-0.07128801599764253,0.2689398826477594,-0.0005003030048504084,-0.18553722247434024,0.09743367593645087,0.3033652256660867,12
C[C](C)C1CC(=O)O1,2.6084154792112617,-1.2785683780091393,-3.025141930960791,0.2439908462382903,-1.0674023365319647,0.16199889422518302,-0.012773012331485537,0.19029475712884944,-0.7830669951104646,0.8851392070530298,0.6119703341666846,-0.8323189317931098,-0.010611753841408677,-1.0336771007984682,0.15891370828605944,-0.30783321625001353,0.09044016009071604,0.18009501267721456,-0.5360703424948521,-0.37097608503667906,0.2774246216028442,-0.44659179127337406,0.3373825481670473,0.5442086395938378,-0.07396620644426395,-0.14275757888336849,0.1334367198432041,-0.41939765910932436,0.22474089667945654,0.23338044352166915,0.1834298129395824,0.1386704518633861,-0.29435878091512085,-0.4489972583763661,0.0539156976136992,-0.1845091604858445,-0.2493098104944003,0.06648291204835514,-0.024502491724589393,-0.3801643009662775,0.06703393928308875,0.17836022651276837,-0.3060180040864892,0.06124903604358585,0.16443240817856816,-0.2235483784283743,-0.16025416650833768,-0.10437125243557488,11
COC=C(C)[C](C)C=O,5.860703657251862,-4.096293401123854,-1.7989191471469712,0.8664928949528117,1.365147163757391,1.9721618609352696,1.333954590371161,0.1289193648661694,-1.0199293732808985,0.007901052254992044,0.11783593121255755,-0.2282094378970698,-0.7363903623388588,-0.24818181491417274,-0.6859984918656405,-0.4427163195050289,-0.5160010859256693,-0.24950763280339971,-0.8721169026032748,-0.02499014672004347,0.11152722256821894,0.1635300663311416,-0.26679745533096144,0.004659971535115307,-0.28474499609093906,-0.22514832966188353,0.5609021365705101,-0.2513823806002508,0.07679754712026426,-0.2635403619566267,0.000169552653253349,-0.24310601228660708,-0.0458081550290648,-0.37731629108570597,-0.6632840648910308,-0.5217302133473546,-0.27536989211310775,0.15245900806537538,-0.12535210607834074,0.22082935482061167,0.48305371756979015,-0.21610491411551594,-0.0026755519859494657,0.7160205802395114,-0.15101175335679973,-0.20689721069450176,0.12104527106737627,-0.6126627989728545,10
CO[CH]C(C)=C(C)C=O,5.865606212357721,-4.097581127673302,-1.785622239975489,0.8499552911027101,1.3794936294556888,1.970530075808374,1.3257749733255788,0.14987718550419543,-1.027454263256232,-0.0030236539078337494,0.12670728006433415,-0.0468318423018755,-0.7541670899829939,-0.2813940641237041,-0.6814383035517187,-0.4937541902764706,-0.45891593082058585,-0.28684202717037277,-0.9470554924301612,-0.12738769076577505,0.1050187670955014,0.1057189718300732,-0.2453235431174199,-0.0482200402812031,-0.3410318714561261,-0.26168595897838987,0.5671591235519127,-0.30605830892720537,0.02136910592446312,-0.45166444062963645,-0.14777917375529168,-0.26380535075484063,-0.26005625429034007,-0.44427625574265345,-0.6472648476241603,-0.8335493874718615,-0.331284323565211,0.147584068866319,-0.036645684173497936,0.10017541455881217,0.444770647583211,-0.21522702484147213,0.22199186598217832,0.6074271305093913,-0.3623587842869328,-0.31247436501306053,0.008446932985827625,-0.38919249395311106,10
COC=C(C)C(C)=C[O],5.881361401833407,-4.09251684268085,-1.8174400609105286,0.8584926187777637,1.361397336274007,1.9119329616219127,1.2974945095330501,0.18301661812054382,-0.9393529772786663,-0.02731464310007591,0.1461829457407276,-0.22005011998441557,-0.9029438941144198,-0.3317173969254876,-0.5779101524795099,-0.4431620201550553,-0.4709890361268194,-0.11222304999267482,-0.4260050691926594,-0.05250189397749062,0.14053629989927818,0.13833741240612507,-0.07516112870722853,0.1190834157324735,-0.15585637826958224,-0.15317727466418357,0.2426560929453549,-0.4311057406743382,0.1897553861851068,0.11496916328477362,0.018663282103447802,0.24077342831318838,0.04714453416739264,-0.18682268526250606,-0.7043236301977152,-0.5062090400425739,-0.2978069088296925,0.1362485263872414,-0.302005558986529,0.008381448843808648,0.16048873422953733,-0.18270090013582393,-0.23039229924622456,0.7953748037086324,0.02171805857615715,0.07198447296829084,0.3507740419153146,-0.6479882754734347,10
[O]OC(C=O)C=CO,-4.37676522811235,-0.35430123169935257,1.4375862645946051,0.6477115478213121,1.1800727731746417,2.7642589274479805,2.0176037817777566,-1.153342606546099,0.7270839317634118,0.013915206709577837,-0.29925689576837317,-0.03771419199758099,0.5311684499892193,0.08626109526223324,-0.46730604836490347,-0.5086300349001753,-0.4720924827104305,0.29991809751664417,-0.468270616642499,-0.4304409481994865,-0.06492175283466238,-0.12957899466109188,-0.4466763718372169,-0.14635548530868542,-0.23537860318937662,-0.135664185170626,-0.3357078479715646,0.3987573282919484,0.09955394912091987,-0.14878537492005725,0.3353492375288764,0.07995601768659501,0.27124715919607484,0.11857437087294775,0.35669496648854565,-0.15422229488951994,0.08125251185734078,0.06878054801428088,-0.5985504021939353,-0.0029870113055402484,-0.03532912744565291,-0.4266426019655237,0.1995723310230556,-0.04738229184169225,-0.07186722682650865,-0.2403078161939438,-0.22096158712822317,0.03539747134317598,0
[O]OC1(C=O)OC1=O,-7.691031362385682,-1.4378305870550805,-0.8059842799286183,-0.7407472695559028,0.3205956520619914,1.4765986544132845,-0.5548655363414793,-1.5758295233115986,-0.44741307188432666,0.5403556423894856,-0.9176633420147432,0.35046189449176673,0.8583400650526645,-0.2613522351227233,-0.6657190314990462,-0.19853607588399463,0.25594711206467197,-0.004254711588914036,-0.670844326838197,-0.3966490572913202,0.07004097944656502,-0.40689813584190493,-0.236271132219509,0.4808547122148977,0.02850211658615042,-0.032237915620379955,-0.037751261296407095,-0.2496432643660378,0.18568851824351393,0.018760474593913248,0.23748616222243574,0.1759210183070309,0.070459839976047,-0.2728741337535985,0.10515071464072843,0.14592574125806812,-0.05461108780112992,-0.042180353936083034,-0.11291583627046758,-0.13989633221360934,0.2923414093928906,0.20328666770682885,0.038200406699259226,0.008064271185698751,0.1608138923061506,-0.024376960718778345,0.15921467590067126,0.1272841107561255,4
[CH2]C(=C)OC(C)=O,-0.7681211406366484,-1.6973788072243376,0.30367270933544777,2.513156607034084,-0.7840715002767324,-2.592183419238909,0.004363580542878097,-0.9914064473654256,-1.1980458197008723,0.08668237954458008,-0.16859443553810263,-0.30220881257799526,-0.5911759677012141,-0.07071183143513132,0.1721327341591112,0.6240162122921225,-0.0006770455837791389,-0.4638187815162415,0.4438731898613307,0.2533765737995364,0.08396987469902922,-0.06803335086023718,-0.34720643975085064,-0.15284179126347666,-0.15655341823367375,-0.00271593111548126,-0.26979092843711183,0.12988372985605398,0.16526695411527262,-0.10370737554875406,0.21594234285982405,-0.07622429642912446,0.08056408157792011,-0.1680791316895615,-0.07331135337632404,0.10479687290159706,-0.0151298004389577,-0.0012245905696346498,0.20616767606504655,0.172362584911416,0.1463875610271984,0.040865245696922736,0.15651145944922548,-0.09244836859725988,0.02137484178240387,-0.24724008257725888,-0.132835910090411,0.18050304482419538,3
[O]OC1C=CC(=O)C1O,-4.256102141841272,1.541504593443679,-0.9838959727647919,-0.9987005476522188,2.2976189660759054,-1.0424692543728973,0.45313753066044005,-0.7599056505935289,0.23095935562988845,1.868185064019807,0.8220476266804511,0.2341485213891656,0.9441869090801568,-1.2767530329437071,-0.6591648857575334,-0.03215029831003375,0.47141831149410207,0.4911178448952479,0.23229960921432422,-0.38589279973668006,-0.15869879631549505,-0.23403050144868093,0.06370203803368793,0.08163984119086616,-0.35712883260370953,-0.11421128875639715,-0.0384256031815234,-0.4714746743054014,-0.12406677025218041,-0.055076270684370265,0.06850731312865267,0.3441599266238301,0.1776010535835558,-0.4281602638028283,0.025517352622500284,0.37143349915474827,0.01064602470684682,0.21915793204803502,-0.28592816242792624,-0.2357778404638022,0.2555717388776592,-0.03643087589349981,0.007814993740789198,-0.1697281101034931,0.023750782484961687,0.15517047860334468,0.19690450447859423,0.023480580664496094,2
C=CC(O[O])C(O)=CO,-2.6729276366028,0.06723349262292479,2.311690143468643,1.9240611173335027,0.19674780285710014,-0.13430397829502966,3.0196887132988923,-0.0528651092756468,1.1772090991392248,-0.022277146603670854,-0.5264041935461391,-0.24360671080361673,0.5189737314599187,0.18834964186154665,-0.40595117795015817,-0.17075282044127915,-0.7994711742115977,1.0252059969554788,0.6912925962408696,-0.5754886921612842,0.045940252061874284,0.018104027641765795,0.11636984423792683,0.3310514778646358,0.2563647475010915,-0.12294240407883467,-0.3104221052432635,-0.41009097899489366,0.2716477474760678,-0.4059909815835497,-0.4263401408724436,0.12153304780392912,0.3328245460862242,0.16262590856579737,0.48410605714694105,-0.44138986157284554,0.2128489817881589,-0.3086952965095078,-0.593825463538216,-0.16107011581940933,-0.04753754082515333,-0.24864365343823533,-0.38602838943126067,0.31867269814623145,0.014022825364292904,0.10512864792479482,-0.1970590958520846,0.03662508406748518,0
COC(C)[O],0.8119756982610511,-3.160560551115552,-2.344718780718719,-0.39036121493968334,0.7375496162391496,0.48754493271108545,-0.8660041847654119,-0.9299261309877236,1.3491423489038437,-0.7386973281000128,0.4498608134302057,-0.4314794659399801,-0.03790939720132034,-0.008557056887153707,-0.15467620285263503,-0.2565779546807417,-0.1112914076622691,-0.5614170981246358,0.085878893199556,0.24098217532549412,0.15099551039585052,0.016591959789553877,0.09467522337861743,0.08774736379989954,-0.12527437051915083,-0.0021730079937467388,0.07053357381145671,-0.19419852168126675,0.024161584808234,0.035337099115508586,-0.048603300182849626,0.03963566010820693,0.24567620254838235,0.22081000226004946,-0.27066500228487617,-0.15831658466349763,-0.09857751737097213,0.062228282065505104,-0.09975828256453174,-0.13340998347169025,0.3752612006156886,-0.1606603576517649,-0.10637393980127476,0.33766582394411704,-0.18157044381883308,-0.08009133870491839,0.02934311527353711,-0.19810641661170358,11
[CH2]C(C)(O)OO,-0.8770485400055548,-1.5899523732139647,-0.20397954482003597,1.070607974952263,-0.15404976607668594,-1.7378350799219273,0.8331657553165458,1.0086633700746608,0.9318340446755519,-0.3222001025667055,0.18328185585133572,1.5032259432152975,0.3402738573009025,0.029090394750506024,0.28638929767171994,0.36178216305812616,-0.0022709640433103786,-0.3944770332332602,0.24596206057651834,-0.05489302478078311,-0.0009605598067415209,-0.15972606829627062,-0.1791008417002336,-0.16756215710679503,-0.21811118583037387,-0.1674740343323492,0.09762068707828206,0.054061272965052254,-0.16996038948499892,-0.12065066105097952,0.10702364199934497,0.17714471066852777,-0.45078808048276475,-0.1445816104643294,0.0817362990127898,0.21606933639942033,-0.1744663663353921,-0.007759145772369008,0.059709320470851014,-0.13695430008118079,-0.22731694532773564,-0.07362638501124195,-0.2566136029256668,-0.03472032051115607,-0.1438973059623847,-0.23244986823853864,0.21179768732443754,-0.05140215846827812,3
