smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),source,level_of_theory,Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K)
OC1OOC1O,-96.23062184565688,77.72545608695516,79.10288267028324,dong_pio_liang.py,CBS-QB3,21.68624027374111,27.209511830595794,31.804792926338436,35.53413883735932,41.153288736030845,44.856524772630976,49.10387437742903
CC(=O)C(C)=C(C)O,-96.13438148277703,96.46692366862248,103.01643211483682,dong_pio_liang.py,CBS-QB3,33.523028225428895,41.18698072531656,48.45561358590582,55.0657650882787,65.90270052184458,74.07858515380686,86.49560398889649
CCCC(O)C=O,-95.98582897824961,93.54113953740688,94.34688243615025,dong_pio_liang.py,CBS-QB3,35.553427514181976,43.48448332131258,50.35090930218452,56.136950804169935,64.8391824342885,70.98166292652199,80.03300165411102
O=C(CCOO)COO,-95.92202065374818,106.33471439367015,106.33471439367015,dong_pio_liang.py,CBS-QB3,46.345665188851434,53.91151973662103,59.63950744494504,64.41295051810674,71.58228602822223,76.30296673785851,81.96537504188575
COC1(O)CCOO1,-95.80118424288226,90.02426888221555,92.207438364287,johnson_g4.py,G4,33.839982813547515,41.49672374104321,48.101642427923046,53.630185348102486,62.04754043385868,68.1732651983174,77.11572922873329
O=CC(=O)C(=O)C=O,-95.70540755485592,91.79389297053142,93.17131955385948,dong_pio_liang.py,CBS-QB3,29.070589540053536,33.36037345368416,36.94989287604086,39.904901511289815,44.23449079269509,46.939606038432125,49.66544104974069
O=C1OC=CC1O,-94.75654999504832,80.04592052424597,80.04592052424597,dong_pio_liang.py,CBS-QB3,24.7492881815694,30.318013112720458,34.6745290124056,38.316370254478535,43.97309361776403,47.91295965466539,53.16376657017805
CCOC=O,-94.57442220718609,77.85330013223111,80.03646961430256,dong_pio_liang.py,CBS-QB3,20.521041344464244,25.591592797471133,30.28126740407039,34.32151262090175,40.73004492980232,45.328257787860416,51.65704163687153
OCO,-94.39705129932202,61.571743268887474,62.94916985221554,dong_pio_liang.py,CBS-QB3,16.049125153930095,19.31652982693201,21.994163087801148,23.97869194722952,26.60134244733821,28.292604156548755,30.47378250506512
O=C=O,-94.19554019000353,51.04876447467843,52.42619105800649,dong_pio_liang.py,CBS-QB3,8.826730892413975,9.814599561731852,10.593666204165865,11.221060669663663,12.198026709362631,12.880615481701719,13.786912056564292
O=C1OC1CCO,-94.04822137851362,90.87840377759426,90.87840377759426,dong_pio_liang.py,CBS-QB3,30.46847224714113,35.534284396261114,39.972830039090695,43.82949762769117,50.00805561548474,54.52723540143594,61.09504665840235
CCC(C=O)CO,-93.69659751514658,93.66817486004075,94.47391775878413,dong_pio_liang.py,CBS-QB3,36.12534194831336,44.17684641524022,51.00518462258365,56.625133994302566,65.04692935785506,71.12301491214149,79.86260627287882
CCC(=O)CC(C)=O,-93.17439631964942,99.91344897563603,104.27978793977891,dong_pio_liang.py,CBS-QB3,38.80401521370478,45.369809083471516,51.51306244005736,57.04786299004565,66.09761061603753,72.92282784005738,83.36222844555809
CCC(O)OO,-93.03048989517458,89.31873243937773,90.12447533812112,dong_pio_liang.py,CBS-QB3,31.934630838770744,37.7406356105953,42.66779888962356,46.87397627037381,53.461564231277826,58.123365761032495,64.60658350025929
CC(O)CC=O,-92.47416573973591,83.61148652609549,84.41722942483888,dong_pio_liang.py,CBS-QB3,30.575652448362916,38.61942519159618,44.70404840501913,49.10833243873633,55.60617179499638,59.99905023315487,65.72783123431405
O=CC(CCOO)OO,-91.97742149902234,106.70578787666402,105.32836129333596,dong_pio_liang.py,CBS-QB3,45.42401431391875,52.51393676783881,58.380995905844884,63.29697184817884,70.75032288582398,75.74106422764818,81.94707908003224
CC=C(C)OC(C)=O,-91.59309011307575,99.40481559353942,105.95432403975376,dong_pio_liang.py,CBS-QB3,34.80014366390191,42.81007726123366,50.26914693270674,56.71446566712498,66.99403768808176,74.44465045055449,84.97714919661686
CC(=O)OC=C(C)C,-91.57921251449238,97.66218869988343,104.21169714609775,dong_pio_liang.py,CBS-QB3,35.05248391468891,43.01937064479693,50.59108049652162,57.14411464847576,67.58610741581647,75.14030924697573,85.7549976119136
O=CC(=O)C=CO,-91.54948446287594,81.61902365636375,81.61902365636375,dong_pio_liang.py,CBS-QB3,24.774286166259923,30.480202071338127,35.60589668128585,39.97389830665744,46.308613445432194,50.32766196693308,55.84756024075239
CC(OO)C(=O)C=O,-91.5260767049079,95.04660050505272,95.85234340379611,dong_pio_liang.py,CBS-QB3,35.68943675601921,43.19850141320612,49.297309803434516,54.00283584975296,60.129886230385765,64.03602447013002,68.92001542163933
OCCO,-91.47514101513534,74.5050049193351,75.88243150266315,dong_pio_liang.py,CBS-QB3,19.772015004624205,23.31215506591786,26.574813176959847,29.52805868907451,34.418724597668316,38.1505295098088,43.97554346978489
C=C(C)C1OOCC(=O)O1,-91.13299405752454,99.6652313420824,101.84840082415384,dong_pio_liang.py,CBS-QB3,38.170136362238736,46.96513496495556,54.63348835223231,61.13677889413339,70.95009742306647,77.79620735725238,87.91613533062893
CC1OCOC1OO,-90.95517999204998,88.28280175379267,90.46597123586412,johnson_g4.py,G4,33.42046919343683,41.35296810992841,48.31765922660134,54.19302470694563,62.89397498631236,68.94673167423902,77.76360239078838
CCC(O)C=O,-90.81990674967044,85.17911157209504,85.98485447083841,dong_pio_liang.py,CBS-QB3,28.75878859314656,35.605131805503625,41.61717399060468,46.6373471603411,53.93423459432636,58.99892298373423,66.18727052072573
O=C1COOC1O,-90.81222154154773,81.71664253203342,81.71664253203342,dong_pio_liang.py,CBS-QB3,25.070067824249325,30.77884709517475,35.168480238319795,38.77837093381838,44.374224413237876,48.25919064332696,53.4070366640129
O=CO,-90.61816610375898,59.457115716012396,59.457115716012396,dong_pio_liang.py,CBS-QB3,10.863525071303345,12.89680406074111,14.877889667593209,16.620043699523514,19.226034541368534,21.02371079305927,23.346363961396985
COCCO,-90.27174298759795,79.03563480157207,81.21880428364352,dong_pio_liang.py,CBS-QB3,27.547608189445693,33.36844504135679,38.04581863125718,42.05545791279902,48.39396559543672,52.94724924386233,59.45674654706023
O=CC1CC=C(O)O1,-90.10073870923738,88.65717006513027,88.65717006513027,dong_pio_liang.py,CBS-QB3,30.55628270941266,37.50978593297346,43.39944236912524,48.18809252811228,55.35262389497227,60.501356420401535,67.74771113615799
CC(=O)CO,-89.86151523149165,79.22042361494795,81.4035930970194,dong_pio_liang.py,CBS-QB3,22.531050245136136,27.828483731983173,32.21097545112572,35.93706263361719,41.767416018740704,45.87005175548756,51.38545645860658
COCO,-89.75472947198821,71.58286873982264,73.76603822189409,dong_pio_liang.py,CBS-QB3,21.359220603927533,25.9954240444237,29.51421451293021,32.24334284248198,36.56587038686547,39.72430167265393,44.48529075177437
O=CC(=O)OO,-89.69160654209773,79.81624087368634,79.81624087368634,dong_pio_liang.py,CBS-QB3,23.64162027153977,26.766874942894585,29.300878207420894,31.42222994296486,34.626018730669486,36.74285601513958,39.18916807601554
OCC1CCOC1,-89.31603236251335,85.06371923350918,85.06371923350918,dong_pio_liang.py,CBS-QB3,31.93573274477552,40.56987075693231,47.604772989262194,53.59795336738185,63.18103176646637,70.18233891960996,80.4274130853903
CC(=O)C(C)(C)C=O,-89.25223453057274,100.80070608155376,107.35021452776809,dong_pio_liang.py,CBS-QB3,37.531942927761946,44.13288749972084,50.28561963259559,55.97093324263504,65.31903250129577,72.37449596304205,83.1500542832506
C=C(C)COC(C)=O,-89.01683145971367,101.97152510485415,106.33786406899704,dong_pio_liang.py,CBS-QB3,33.62400098970364,41.934421950019036,49.59193875248493,56.2198541183242,66.81783385228135,74.5260086719101,85.4603702526283
C=CC(C)OC(C)=O,-88.9665680344155,100.77920036221758,103.76811274303239,dong_pio_liang.py,CBS-QB3,34.38226593205487,43.11865561497422,50.89647175853991,57.580483360660644,68.14507007657578,75.69428141220267,86.0926312994099
CC(C)=C(O)O,-88.83902826651968,90.92528103258502,96.66904658005598,dong_pio_liang.py,CBS-QB3,29.62151285357847,34.90352422693353,39.652842720482795,43.87831757144446,50.7607162014974,55.91957362353728,63.74118239318237
C=C(CC)OC(C)=O,-88.69243324523883,101.72392744395385,106.09026640809674,dong_pio_liang.py,CBS-QB3,35.089378589306314,43.43678383135466,50.88010686460374,57.28130431879542,67.41320543490096,74.67343952221606,84.75686064916394
CC1(CO)OOCC12CO2,-88.65410053593926,96.69656364673504,98.87973312880649,dong_pio_liang.py,CBS-QB3,41.44690129453384,53.65344838228528,63.17746779904396,70.5515976254093,81.7235763929894,89.26115878694456,98.69627242301652
OCCOO,-88.3522358051944,78.93764517701861,78.93764517701861,johnson_g4.py,G4,27.250353604856624,31.322008321285647,34.81372090455856,37.79151093951995,42.448858773859996,45.74003678295602,50.3245880068769
CCC(OC)OO,-88.22747160422665,90.59701223675751,93.58592461757232,johnson_cbs-qb3.py,CBS-QB3,36.75448335909733,43.984044937916636,50.35898853861495,55.84692997038972,64.55308911543676,70.8236819969025,79.68682792183675
CC(C(C=O)N)O,-88.11329477001875,90.8455045975203,90.27382091293562,dong_pio_liang.py,CBS-QB3,36.82958168125431,45.53376872256979,51.647834784952195,56.401421472163655,63.727445035349106,68.78701392613766,75.582310026299
CC=CCOC(C)=O,-88.00911016640087,101.74591045496274,106.11224941910562,dong_pio_liang.py,CBS-QB3,33.38029336267743,41.43118514601917,49.0046730289013,55.58699231119654,66.18316289235524,73.97060035254495,85.22449231857625
CC(O)OO,-87.90200148393713,80.28247038523715,81.08821328398054,dong_pio_liang.py,CBS-QB3,26.65343879065603,31.4575909885805,34.97027067289615,37.9306604199169,42.53701423028284,45.7678596611759,50.23253824194489
O=CC=C(O)C=O,-87.59135392088226,81.0075346273919,81.0075346273919,dong_pio_liang.py,CBS-QB3,26.092853003473238,31.304852331967233,35.81001657144456,39.69724549685648,45.87379918817319,50.3079647760956,56.32374559214724
CCC=COC(C)=O,-87.50387809138266,99.1825180153505,103.54885697949338,dong_pio_liang.py,CBS-QB3,35.565801213157364,43.93333581576419,51.39988084539459,57.8269058058737,68.0157070031624,75.3359880800803,85.55876827292803
O=CC1COOC1=O,-87.4690098111073,85.22836707932518,85.22836707932518,dong_pio_liang.py,CBS-QB3,27.738429733444125,34.07730051845369,39.228986477877626,43.260851050521,49.371999709347236,53.66416777159272,59.382514075615795
O=CCC(=O)C=O,-87.32001911291076,91.899944844847,91.899944844847,dong_pio_liang.py,CBS-QB3,25.66488125620459,30.49875980750655,34.756941322609585,38.37431240449409,43.978725259242786,47.84971283335947,52.80100488003789
O=C1OOCC1=CO,-87.10867387531127,81.100490449947,81.100490449947,dong_pio_liang.py,CBS-QB3,26.61148727165564,32.92662385582103,38.152095676932355,42.61739619272636,49.61572129610166,54.54208182120459,61.07328562941325
COOC(C)O,-87.04400763949624,87.39350948792658,90.38242186874139,dong_pio_liang.py,CBS-QB3,33.296669328469406,38.85565396695601,43.24377926748829,47.04709005729678,53.15951993333455,57.67019921614149,64.45569838825313
O=CC1(O)CO1,-87.00915215594655,76.5088713683507,76.5088713683507,dong_pio_liang.py,CBS-QB3,22.963677818515873,28.83983750581033,33.58105745721797,37.17944849472533,42.35627086764464,45.63091132516253,49.09031492227057
